xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,faultNumber,is_anomaly
0.27848,3681.3,4399.0,9.1986,27.087,42.43,2700.3,75.729,120.43,0.32435,80.068,48.641,2629.3,25.064,49.829,3099.4,22.453,66.188,241.76,340.25,94.736,77.174,32.328,8.8128,26.345,6.946,19.131,1.6118,32.565,13.881,24.067,1.1452,18.427,2.2538,4.8257,2.3153,0.01734,0.84035,0.10923,53.812,44.127,63.317,54.045,27.101,61.752,21.661,39.223,34.1,46.138,46.402,41.53,19.347,16.0,1
0.24098,3643.0,4518.2,9.3783,26.606,42.647,2698.7,75.038,120.38,0.33715,80.414,50.461,2627.7,26.062,48.892,3096.3,23.001,66.111,235.75,340.49,94.738,77.252,32.063,8.9311,26.171,6.869,18.653,1.6376,33.306,13.856,23.458,1.1299,18.859,2.2395,4.8529,2.2898,-0.00088737,0.82898,0.10824,53.358,43.863,61.946,53.56,23.824,58.558,21.803,39.771,39.457,43.97,49.234,40.306,18.012,3.0,1
0.23476,3667.4,4465.9,9.3375,26.941,42.493,2716.1,74.86,120.42,0.32934,79.448,51.928,2624.8,23.558,48.685,3110.5,22.367,65.687,234.21,339.23,94.457,76.683,31.96,8.6974,27.084,7.0692,18.413,1.6431,33.356,13.641,24.61,1.1096,18.537,2.2702,4.8499,2.2168,0.020598,0.81243,0.11146,53.825,42.975,63.425,53.993,23.521,63.761,19.855,38.292,43.774,43.49,48.463,41.578,19.611,20.0,1
0.30169,3660.3,4485.0,9.3774,27.228,42.401,2694.0,74.269,120.4,0.31684,80.595,51.397,2621.8,25.289,50.005,3093.5,23.167,65.806,224.3,339.52,94.619,77.253,31.975,8.9642,25.952,6.6711,19.427,1.6565,32.593,13.661,23.389,1.3977,19.03,2.3045,4.8992,2.3046,0.0039717,0.85886,0.092218,54.16,43.811,62.807,53.878,29.588,60.51,21.407,37.822,42.211,46.546,47.001,41.716,17.576,0.0,0
0.24854,3725.6,4514.7,9.2676,26.966,42.263,2724.6,75.679,120.41,0.33632,79.343,50.739,2653.4,25.715,49.495,3118.5,22.785,65.65,235.47,345.11,94.225,76.802,31.933,8.683,27.018,6.9174,18.288,1.6344,32.908,13.713,25.014,1.3733,18.507,2.2769,4.6689,2.2782,0.037783,0.80439,0.082844,53.804,43.885,62.783,54.461,24.671,62.929,23.457,39.512,40.276,45.364,48.024,45.654,18.546,4.0,1
0.70776,3686.4,4550.5,8.8972,26.879,42.769,2723.4,74.096,120.4,0.27626,79.907,50.257,2652.7,23.484,49.431,3115.7,22.684,68.035,275.32,346.97,94.348,77.139,32.715,8.7864,26.214,6.7177,18.56,1.6891,33.482,13.637,23.951,1.1848,18.028,2.335,4.8629,2.3199,0.047753,0.81712,0.11134,53.68,43.628,63.768,54.037,69.406,58.62,23.728,32.505,38.855,45.217,61.08,41.794,18.547,1.0,1
0.25604,3651.0,4519.8,9.4474,27.054,42.531,2689.4,74.766,120.37,0.35397,80.572,51.017,2617.7,23.933,49.014,3088.1,23.318,65.727,238.09,339.71,94.528,77.287,31.532,8.9707,25.755,7.035,18.611,1.6862,32.825,13.928,22.961,1.4324,18.289,2.2885,5.0221,2.2845,0.030646,0.82468,0.085711,54.108,43.367,62.674,52.979,25.279,61.149,21.741,41.526,41.092,44.252,49.468,41.026,17.131,10.0,1
0.22817,3653.7,4579.3,9.2919,26.895,42.421,2710.7,74.479,120.4,0.3149,79.718,50.145,2639.4,23.052,50.582,3106.1,22.113,65.358,224.93,342.38,94.748,76.938,32.403,8.7056,26.687,6.6993,18.532,1.6629,33.298,13.832,24.311,1.2121,18.384,2.2513,4.7197,2.309,0.021153,0.85134,0.11076,53.586,44.023,62.906,54.541,22.935,59.469,22.603,37.809,38.527,47.881,45.819,41.271,20.183,0.0,0
0.34465,3684.6,4569.5,8.7687,26.9,42.035,2743.7,78.526,120.42,0.27189,79.348,50.393,2671.2,26.721,49.017,3147.1,22.052,60.904,126.92,332.29,94.978,72.704,30.13,8.7525,28.163,7.0065,19.157,1.5812,30.678,13.63,27.217,1.4437,18.839,2.1308,4.4918,2.1417,0.037462,1.0219,0.10542,54.027,44.114,63.162,55.344,34.066,57.748,21.386,32.026,39.256,44.258,23.746,40.14,22.388,18.0,1
0.28966,3649.2,4476.9,9.3646,26.956,42.207,2707.3,75.212,120.41,0.35208,80.227,49.385,2635.6,24.447,49.315,3106.1,22.311,65.141,218.58,340.16,94.664,77.295,32.601,8.9358,26.305,7.0238,18.766,1.6578,32.333,13.821,24.419,1.3045,19.015,2.2631,4.8045,2.2365,0.02054,0.87672,0.090924,53.855,43.165,62.404,54.216,28.632,60.373,22.018,41.307,36.29,44.949,44.299,40.623,19.719,0.0,0
0.2737,3661.7,4517.6,9.3298,27.048,42.569,2713.1,74.506,120.4,0.34232,80.216,49.361,2642.8,25.006,49.348,3110.2,22.721,66.363,244.46,342.33,94.578,77.444,31.75,8.8148,26.213,6.9677,18.181,1.6613,32.528,13.743,24.807,1.3445,18.263,2.2441,4.7568,2.3682,0.02421,0.81361,0.093961,53.394,43.263,62.789,54.473,27.099,60.885,22.801,41.251,36.219,45.025,51.459,41.128,18.603,0.0,0
0.19778,3651.7,4453.7,9.3743,27.138,42.233,2716.0,75.69,120.42,0.32099,80.031,48.468,2646.4,24.786,50.985,3106.0,23.487,66.365,247.52,345.72,94.476,77.59,32.934,8.8625,26.126,6.8325,18.793,1.6512,32.817,13.571,23.4,1.3604,17.867,2.2832,4.8326,2.286,0.032055,0.79254,0.10373,53.927,44.415,63.185,54.221,19.398,62.325,24.097,38.305,33.593,48.813,51.962,42.371,16.704,3.0,1
0.22645,3645.4,4497.5,9.3962,26.514,42.657,2703.7,75.377,120.41,0.33892,80.197,49.465,2632.8,24.863,49.104,3101.6,22.231,65.7,229.22,341.36,94.609,77.399,32.258,8.9341,26.369,6.8989,19.286,1.6623,33.146,13.819,24.285,1.1964,18.533,2.2816,4.7953,2.3432,0.021732,0.83558,0.096866,53.698,43.877,63.112,54.988,22.02,62.789,22.196,40.326,36.526,44.461,46.947,41.504,19.814,10.0,1
0.27835,3608.6,4539.5,9.2069,26.558,42.224,2695.2,74.539,120.39,0.34055,80.216,48.778,2623.7,24.984,50.73,3095.1,22.212,65.636,221.13,338.4,94.975,76.999,32.062,8.9072,26.224,6.9673,18.936,1.6467,32.803,13.767,24.209,1.0974,19.198,2.256,4.8741,2.3535,0.0079454,0.83207,0.071129,54.862,43.855,63.793,54.657,26.897,59.064,21.329,41.0,34.503,48.224,46.062,40.365,19.894,0.0,0
0.28254,3684.3,4568.1,9.2241,26.819,42.747,2706.2,74.542,120.41,0.35369,79.927,49.377,2634.2,24.506,50.636,3105.2,22.669,65.52,228.95,340.99,94.671,77.575,31.571,8.8661,26.171,6.9078,18.956,1.6737,32.537,13.827,24.213,1.1747,18.645,2.2509,4.8121,2.3439,0.022341,0.83813,0.096016,53.538,42.879,62.578,54.378,27.766,60.916,21.9,41.745,36.267,48.007,46.675,41.569,18.784,0.0,0
0.23877,3678.2,4436.1,9.4218,26.599,42.472,2699.1,75.991,120.37,0.34271,80.066,47.849,2627.2,26.071,51.425,3097.8,23.192,65.763,233.78,339.83,94.747,77.238,32.316,8.9939,26.194,7.0551,19.098,1.6592,32.802,13.872,23.468,1.1682,19.238,2.3146,4.885,2.3758,0.019425,0.86309,0.088377,54.015,43.345,62.178,53.264,23.181,60.105,21.573,40.779,31.769,49.833,48.29,40.083,17.612,0.0,0
0.21168,3700.7,4524.7,9.4124,26.738,42.54,2723.0,74.507,120.46,0.33396,79.673,49.284,2653.2,24.161,48.555,3113.6,22.445,64.68,238.09,346.45,94.629,77.203,32.739,8.9092,26.788,6.9864,18.427,1.662,33.472,13.802,24.528,1.3353,18.104,2.1923,4.6984,2.308,0.0076818,0.8311,0.10242,54.262,44.604,62.712,53.971,20.436,62.113,24.008,39.271,35.994,43.189,47.838,42.19,19.29,10.0,1
0.28186,3684.2,4614.9,9.5804,26.702,42.799,2682.5,75.529,120.41,0.71033,81.593,52.313,2610.8,23.478,50.007,3085.5,24.223,63.087,132.63,340.86,94.286,79.392,32.705,8.7061,26.647,6.9862,18.627,1.0481,32.768,13.566,23.92,1.1714,18.891,1.4719,5.1923,2.4146,0.023046,0.8456,0.074277,54.232,43.232,63.967,55.313,27.556,62.514,20.874,84.505,44.907,46.551,25.387,41.552,13.728,2.0,1
0.0,3630.1,4265.5,9.6398,26.887,42.315,3000.1,73.977,120.4,0.22098,73.354,50.208,2920.9,23.614,49.378,3445.9,21.998,67.382,461.76,307.88,95.575,73.724,24.003,8.7806,35.061,6.8819,19.024,1.5101,21.546,13.481,37.64,1.3082,18.423,1.9744,3.5453,1.4951,0.017905,1.0482,0.093827,54.318,42.754,61.985,45.059,100.0,84.311,-0.007091,0.0,38.712,45.095,100.15,91.171,49.897,6.0,1
0.25919,3701.5,4536.3,9.2384,26.99,42.237,2725.6,75.174,120.44,0.33601,79.599,49.834,2655.5,26.818,50.405,3119.4,22.603,65.701,234.63,344.89,94.386,77.256,32.38,8.7548,26.773,6.7374,18.188,1.6252,33.432,13.653,24.91,1.1721,17.854,2.2421,4.7369,2.2546,0.0029808,0.78752,0.097733,53.939,43.701,63.359,54.023,25.224,63.987,23.353,39.468,37.61,47.471,47.927,42.055,21.653,5.0,1
0.21972,3680.0,4504.9,9.3763,26.727,42.44,2699.5,75.21,120.38,0.34133,80.462,47.457,2628.2,26.941,50.433,3096.9,22.924,66.315,238.78,340.9,94.655,77.55,32.343,8.8685,26.249,6.7388,18.663,1.6587,33.364,13.728,24.02,1.3988,18.753,2.2721,4.782,2.2566,0.018032,0.83468,0.099594,54.476,43.484,62.925,53.726,21.576,61.206,21.966,41.546,30.617,47.537,50.139,40.326,18.114,0.0,0
0.25351,3695.6,4497.0,9.3141,26.614,42.429,2693.2,75.03,120.4,0.33309,80.268,50.13,2623.4,28.392,49.319,3090.7,22.382,66.555,248.25,341.06,94.679,77.206,32.17,9.082,26.258,6.9155,18.9,1.637,32.903,13.778,23.371,1.1355,18.693,2.2455,4.9227,2.3292,0.02594,0.82212,0.092921,53.854,43.211,62.629,53.467,24.626,59.962,22.017,40.318,38.483,44.958,52.134,40.95,19.487,0.0,0
0.30273,3666.4,4483.6,9.3059,26.94,42.228,2711.6,75.467,120.41,0.32608,79.966,49.735,2640.1,26.128,48.241,3107.4,22.699,66.227,247.75,342.64,94.57,77.432,32.43,8.8679,26.194,6.802,18.845,1.6329,33.065,13.847,24.253,1.2887,18.593,2.2641,4.7556,2.3474,-0.0027674,0.84102,0.09674,54.14,43.522,62.664,54.483,29.575,61.08,22.638,39.129,37.319,42.462,51.841,41.731,18.746,0.0,0
0.24409,3627.5,4499.8,9.3706,27.086,42.327,2716.2,74.638,120.42,0.31319,79.921,50.314,2645.7,25.125,51.591,3112.3,22.374,65.32,220.55,342.01,94.647,77.314,32.331,8.6698,27.014,6.9436,19.163,1.6782,33.012,13.832,24.358,1.2505,18.563,2.2558,4.7967,2.2259,0.010746,0.8219,0.10538,53.86,43.678,63.027,53.876,23.68,59.995,22.759,36.913,39.023,50.217,44.898,41.15,22.252,5.0,1
0.24554,3678.1,4492.6,9.1056,26.946,42.172,2688.2,75.939,120.4,0.33888,80.313,49.927,2616.1,23.827,51.106,3087.8,22.718,64.94,206.1,337.75,94.777,77.276,31.971,8.9952,26.279,6.9649,18.909,1.6418,32.793,13.564,23.731,1.4006,19.125,2.2658,4.8607,2.2934,0.002604,0.87745,0.093454,53.932,43.835,63.137,54.337,24.157,59.884,21.126,41.73,37.886,49.095,41.548,41.071,18.737,0.0,0
0.75317,3655.2,4539.9,8.885,26.91,42.375,2694.2,75.03,120.4,0.33647,80.559,51.054,2622.6,24.936,50.291,3092.1,22.636,67.735,262.79,340.16,94.551,77.421,32.335,8.8511,25.935,6.8711,18.819,1.702,33.108,13.933,23.15,1.3474,18.551,2.3606,4.844,2.3491,0.021661,0.86659,0.092113,54.211,44.871,63.408,53.399,73.954,57.239,21.491,40.559,41.203,47.207,56.71,41.896,18.745,1.0,1
0.30032,3693.7,4468.8,9.4026,27.062,41.911,2693.2,74.292,120.4,0.32863,80.524,49.915,2621.5,26.546,49.762,3091.5,23.082,66.355,239.35,340.73,94.471,77.08,31.777,8.8406,26.054,6.8774,18.904,1.6554,32.875,14.01,23.281,1.1136,18.701,2.2721,5.0815,2.317,0.026207,0.8325,0.097965,53.915,43.77,62.563,53.118,29.712,62.029,21.806,40.609,37.85,45.983,50.108,41.287,17.746,3.0,1
0.22564,3655.5,4561.3,9.6024,26.758,42.638,2757.9,74.914,120.38,0.61803,79.42,49.292,2686.5,24.8,51.716,3149.7,22.706,65.38,236.65,348.29,94.446,78.165,31.967,9.8109,26.579,6.7745,18.035,1.5243,32.831,15.128,24.051,1.2366,17.704,2.124,4.7148,2.2917,0.020008,0.80166,0.088534,54.71,43.401,63.086,55.179,22.186,64.23,24.155,71.639,36.018,50.506,48.839,41.523,18.464,2.0,1
0.22823,3623.6,4577.1,9.5302,27.023,42.613,2709.3,74.595,120.42,0.33855,80.13,49.492,2638.0,26.34,50.27,3106.0,23.257,66.197,238.83,343.59,94.483,77.14,32.593,8.987,26.481,6.81,18.348,1.6434,33.007,13.831,23.598,1.293,18.429,2.2605,4.9012,2.2945,0.036972,0.82148,0.10544,53.55,44.319,63.37,54.203,22.065,61.455,22.585,39.527,36.605,47.159,44.587,41.9,17.304,16.0,1
0.27249,3626.3,4502.9,9.3209,26.577,42.554,2703.7,75.163,120.41,0.32447,80.227,48.599,2632.0,25.407,48.583,3103.4,22.635,65.698,225.1,338.52,94.74,77.313,31.917,9.0378,26.508,7.0486,18.772,1.6566,32.659,13.82,23.767,1.3787,18.458,2.238,4.8086,2.239,0.01372,0.83054,0.11389,53.983,43.227,62.194,53.766,26.653,59.325,21.244,38.049,33.978,43.254,46.908,41.273,18.868,0.0,0
0.29237,3720.7,4527.5,9.317,26.963,42.512,2700.1,74.193,120.44,0.3419,80.472,50.463,2629.1,25.55,49.134,3098.5,23.355,65.979,236.01,341.02,94.375,77.609,32.288,8.8802,26.133,6.8617,18.966,1.681,32.838,13.852,23.612,1.3846,18.893,2.2652,4.8301,2.3765,0.00013514,0.85148,0.12741,54.216,43.757,63.346,53.961,28.713,62.132,21.895,41.015,39.463,44.53,48.588,41.412,17.112,0.0,0
0.25291,3680.8,4512.0,9.4403,26.912,42.645,2697.6,75.127,120.41,0.32395,80.126,48.853,2626.8,26.301,51.662,3097.0,22.165,65.757,229.98,340.06,94.602,76.981,32.027,8.7018,25.739,6.8245,19.028,1.6214,32.942,13.693,23.356,1.3026,18.932,2.2579,4.893,2.2892,0.022151,0.84438,0.080031,53.723,44.02,62.89,53.059,24.563,57.405,21.876,38.971,34.725,50.381,47.477,41.717,19.987,0.0,0
0.20995,3672.9,4546.9,9.3249,26.354,42.071,2709.5,75.24,120.39,0.33851,80.073,48.461,2639.5,25.845,48.92,3103.3,21.959,65.441,226.25,343.91,94.677,77.604,32.266,8.878,26.212,6.7871,18.577,1.6401,33.148,13.891,24.108,1.1553,18.03,2.287,4.818,2.382,0.030203,0.82346,0.086266,53.718,44.109,62.835,54.448,21.042,62.971,22.839,39.958,33.571,44.034,45.577,44.388,20.448,4.0,1
0.25462,3635.4,4436.8,9.2204,26.855,42.138,2702.9,75.45,120.41,0.33732,80.093,51.052,2631.2,24.617,49.723,3101.5,22.617,65.83,231.27,340.3,94.709,77.302,32.102,8.7636,26.449,6.7496,18.599,1.6979,32.955,13.82,24.044,1.1325,18.921,2.2309,4.8871,2.3473,0.016188,0.82988,0.11213,53.013,43.754,63.053,53.557,25.256,59.524,21.787,40.587,41.196,45.893,47.907,41.321,18.924,0.0,0
0.24428,3670.5,4505.8,9.2986,26.52,42.014,2703.3,75.432,120.41,0.315,80.02,50.913,2631.3,26.163,47.243,3102.0,21.965,65.77,232.44,340.08,94.656,77.199,31.875,8.7367,25.991,6.8299,18.708,1.6187,32.448,13.845,24.004,1.1986,18.778,2.2429,4.8646,2.3136,0.0288,0.83238,0.097116,53.499,44.184,63.762,53.749,24.19,61.823,21.57,38.301,40.788,40.154,47.472,41.597,20.472,15.0,1
0.24531,3663.0,4576.6,9.2527,27.225,42.18,2696.1,74.953,120.38,0.3408,80.225,49.598,2624.7,25.598,48.346,3095.3,22.049,65.002,210.78,338.67,94.743,77.104,31.679,8.8016,26.525,7.0296,19.261,1.6634,32.683,13.792,24.025,1.1807,18.675,2.2522,4.8175,2.336,0.021137,0.87786,0.10393,54.212,44.251,63.046,53.138,23.526,60.248,21.61,40.473,36.918,42.707,42.358,44.397,20.289,4.0,1
0.2553,3630.0,4483.1,9.4315,26.968,42.267,2695.9,74.378,120.41,0.3448,80.282,49.342,2624.4,23.833,48.936,3093.7,21.562,66.209,240.77,341.61,94.791,77.67,31.92,8.8617,26.206,7.0083,18.819,1.6591,33.015,13.785,23.908,1.2284,18.316,2.2547,4.9396,2.2783,0.022334,0.84219,0.096566,53.429,43.48,62.072,53.897,25.031,61.423,21.881,41.192,36.163,44.072,50.717,41.179,21.394,0.0,0
0.39686,3649.8,4495.0,8.981,27.136,41.932,2693.4,75.746,120.39,0.29391,79.692,51.477,2623.2,26.166,49.502,3085.2,23.026,66.299,253.92,343.06,94.646,76.657,32.377,8.7729,26.02,7.0342,18.644,1.6522,32.725,13.803,24.475,1.1877,18.952,2.3033,4.7171,2.2867,0.016771,0.87339,0.11289,54.091,42.811,63.035,54.885,39.164,59.24,23.053,35.213,42.446,45.381,52.994,40.704,18.293,8.0,1
0.00074005,3612.4,4325.5,9.2711,26.911,41.709,2875.1,75.22,120.35,0.23273,76.192,49.793,2794.5,24.874,49.119,3323.2,22.066,67.707,408.38,302.02,96.27,74.23,25.201,8.9872,32.915,7.0227,20.506,1.57,22.836,13.58,33.926,1.3231,20.041,2.0664,4.1495,1.8298,0.029265,1.0492,0.10415,53.86,43.313,61.453,52.202,99.628,60.474,15.879,29.781,37.49,44.496,90.648,37.034,22.782,6.0,1
0.25943,3657.6,4572.5,9.4552,26.917,41.949,2707.8,74.519,120.39,0.33031,80.361,49.501,2637.5,24.404,50.192,3106.7,22.839,65.802,229.74,341.55,94.503,77.277,32.292,8.9542,26.39,6.6271,19.062,1.6478,32.523,13.884,24.581,1.0549,18.751,2.2601,4.7344,2.3385,0.016165,0.83298,0.085855,53.636,43.594,63.302,54.18,25.255,62.1,22.45,39.98,36.631,46.978,47.498,40.612,18.357,6.0,1
0.24892,3632.9,4518.5,9.2812,26.832,42.275,2713.1,75.307,120.39,0.32438,79.542,49.877,2623.7,25.421,49.397,3109.3,22.896,65.933,240.54,338.74,94.601,76.616,31.945,8.9918,26.851,6.8296,18.922,1.624,33.283,13.843,24.44,1.1922,18.039,2.2511,4.7554,2.2736,0.031055,0.80387,0.10813,53.323,43.606,63.243,54.944,24.52,62.967,19.7,38.578,37.739,45.14,49.956,40.93,18.397,20.0,1
0.72163,3625.2,4539.5,8.685,27.27,42.352,2712.5,75.458,120.39,0.29713,80.058,49.441,2640.3,24.601,47.673,3110.6,22.75,67.36,257.48,340.73,94.709,77.677,32.134,9.0573,26.885,7.0182,19.01,1.6934,32.872,13.855,24.09,1.3468,18.419,2.3198,4.7042,2.3492,0.018929,0.84221,0.096842,53.832,43.074,63.449,54.235,70.613,58.968,22.324,35.315,36.455,41.149,55.893,40.666,18.547,1.0,1
0.26317,3662.1,4560.6,9.3266,26.989,42.632,2714.1,74.714,120.41,0.33894,80.089,52.853,2643.4,25.143,48.973,3108.9,22.998,66.315,248.91,343.74,94.515,77.324,32.388,8.8916,26.237,6.995,18.696,1.6626,33.187,13.846,23.456,1.2488,18.545,2.2262,4.7096,2.2726,0.023133,0.8353,0.10804,53.803,43.33,62.552,54.012,25.459,61.509,23.094,39.912,46.495,44.158,51.874,41.088,18.019,0.0,0
0.35042,3551.8,4591.6,8.262,26.797,41.359,2669.4,78.932,120.41,0.27702,79.159,50.354,2593.2,26.776,51.252,3072.9,24.28,59.486,78.602,324.22,96.326,74.809,30.39,9.155,27.109,7.321,19.415,1.6488,30.333,13.999,26.4,1.4412,19.706,2.1856,4.4572,2.0729,0.0131,0.78005,0.094533,53.124,43.439,61.86,54.688,34.892,53.706,19.069,34.792,39.141,49.432,13.016,36.717,18.68,18.0,1
0.2297,3645.6,4614.3,9.1469,27.043,42.148,2716.8,75.587,120.4,0.33462,79.789,49.533,2646.4,25.866,48.147,3114.3,23.242,65.317,224.48,341.05,94.667,77.398,31.756,8.8994,27.21,6.8035,18.771,1.6959,32.836,13.918,24.856,1.2551,18.187,2.2469,4.7578,2.2282,0.011433,0.81931,0.10164,53.116,43.952,63.35,54.847,22.84,60.621,22.735,39.482,36.725,42.245,45.458,41.824,17.476,0.0,0
0.22608,3717.6,4517.5,9.2843,27.206,42.487,2709.0,74.272,120.45,0.34176,80.411,51.635,2637.0,25.396,51.792,3106.6,23.109,65.728,227.89,341.37,94.491,77.555,32.385,8.9279,26.012,7.0273,18.957,1.6501,32.772,13.915,23.95,1.2262,18.338,2.2698,4.8805,2.3794,0.012592,0.83988,0.095941,54.528,43.391,63.691,53.897,22.3,61.996,22.022,40.729,42.91,50.68,47.21,41.384,17.7,0.0,0
0.2441,3700.3,4457.2,9.3541,26.886,42.685,2704.3,75.556,120.4,0.3269,80.164,50.939,2632.0,24.722,50.103,3103.1,22.865,65.374,224.01,338.84,94.511,77.37,31.823,8.8122,26.454,7.0692,19.018,1.6711,32.652,13.993,24.214,1.268,18.796,2.2831,4.8096,2.3338,0.011088,0.84363,0.10972,53.579,43.858,64.037,53.587,23.93,60.599,21.814,40.257,40.864,46.773,46.0,39.2,18.407,11.0,1
0.22549,3715.4,4513.7,9.3189,26.978,42.226,2710.6,75.163,120.39,0.33743,80.059,49.579,2639.7,25.598,49.627,3105.7,22.993,65.843,235.25,342.94,94.41,77.107,32.275,8.8715,26.375,6.6613,18.89,1.6607,32.942,13.751,24.528,1.2889,17.923,2.2852,4.7738,2.2987,0.013666,0.8395,0.086161,53.957,43.591,62.99,54.082,22.064,60.926,22.868,39.61,36.86,45.671,48.647,41.385,18.01,0.0,0
0.24406,3636.8,4515.1,9.4249,26.998,42.151,2710.1,75.25,120.39,0.35307,80.242,52.202,2639.0,25.252,50.486,3106.6,23.685,65.582,226.45,340.95,94.573,77.444,32.517,8.8696,26.903,6.8193,18.605,1.6407,32.978,13.785,24.124,1.2434,18.943,2.274,4.8472,2.2271,0.0085773,0.85169,0.0878,53.845,43.578,62.467,54.398,24.404,62.12,22.526,41.9,44.581,47.66,46.956,40.52,16.349,0.0,0
0.0,3594.8,4263.5,9.6768,27.017,42.35,3000.0,73.851,120.42,0.19565,72.919,50.279,2920.1,25.499,49.611,3445.9,22.201,67.292,463.1,308.06,95.878,73.371,24.598,8.6165,35.834,6.981,18.788,1.5235,21.724,13.499,37.778,1.1766,18.735,1.9454,3.4593,1.5184,0.03293,1.0567,0.11133,54.602,42.782,63.476,49.781,100.0,75.786,100.05,7.1997,38.921,45.634,100.11,100.02,34.527,6.0,1
0.26644,3679.0,4487.7,9.3005,26.692,42.201,2700.1,76.093,120.43,0.34336,79.894,50.731,2627.8,27.295,49.642,3098.2,22.965,65.87,235.11,341.14,94.573,77.021,32.49,8.8419,26.216,6.9161,18.808,1.6351,32.92,13.809,23.618,1.1682,18.796,2.2966,4.8503,2.2625,0.027905,0.83364,0.082724,54.181,44.011,63.427,53.099,26.327,60.288,21.99,40.247,40.252,45.705,48.74,41.05,18.162,9.0,1
0.28593,3679.3,4496.5,9.2997,26.883,42.065,2705.5,75.534,120.41,0.35387,80.005,48.971,2633.5,23.546,49.798,3102.2,22.124,65.83,231.93,341.7,94.73,77.328,32.162,8.8217,26.614,6.9502,18.92,1.6349,32.856,13.601,24.039,1.2923,18.299,2.29,4.8558,2.2982,0.025619,0.84392,0.10578,54.294,43.072,62.492,53.822,28.282,59.671,22.367,41.927,35.072,46.066,48.174,40.185,22.894,5.0,1
0.27857,3692.2,4481.4,9.3476,27.029,42.495,2699.6,74.531,120.38,0.36269,80.383,50.517,2626.9,25.355,49.828,3100.3,22.672,65.088,211.2,336.74,94.881,77.339,31.654,8.9874,26.528,7.0514,19.137,1.6981,32.243,13.909,24.239,1.3229,19.145,2.2963,4.8283,2.3814,0.010043,0.85203,0.10466,54.061,44.235,61.703,53.083,27.937,61.701,21.198,43.723,39.621,46.137,42.968,40.52,18.79,0.0,0
0.30186,3653.4,4448.1,9.4174,27.343,42.625,2701.5,74.041,120.37,0.34592,80.222,49.79,2629.8,25.143,51.611,3101.6,22.73,65.727,230.84,340.19,94.773,77.488,32.182,8.8786,26.487,6.8516,19.419,1.696,33.063,13.776,23.579,1.3475,19.113,2.2759,4.9889,2.2946,0.013568,0.88867,0.098574,54.454,43.859,62.133,54.136,29.998,75.625,21.75,40.761,37.481,50.263,48.024,40.036,18.686,7.0,1
0.27238,3674.7,4449.8,9.3627,27.06,42.076,2709.4,75.212,120.41,0.33401,79.908,49.998,2638.1,25.664,50.927,3103.5,23.034,65.852,234.09,343.53,94.497,77.058,32.368,8.8345,26.405,6.7344,18.603,1.6267,33.093,13.734,23.68,1.0935,18.256,2.1902,4.7919,2.3424,0.0080283,0.82348,0.10793,53.835,43.865,62.573,53.882,26.671,61.949,22.998,40.138,38.095,48.678,48.445,41.786,17.922,0.0,0
0.28711,3666.1,4533.2,9.2951,26.772,42.049,2711.5,75.28,120.4,0.32941,79.673,50.763,2640.1,26.67,50.513,3106.3,23.643,65.34,227.69,342.07,94.887,77.222,32.031,8.8897,26.377,6.9348,19.042,1.6399,33.084,13.742,23.869,1.1643,18.793,2.245,4.9095,2.3282,0.027011,0.82942,0.10085,53.653,44.243,62.381,54.017,28.193,61.862,22.711,39.113,40.344,47.722,46.333,40.95,16.563,0.0,0
0.24214,3655.1,4469.0,9.3497,26.822,42.643,2705.4,75.026,120.05,0.33374,80.16,49.575,2634.2,26.88,50.286,3100.8,24.525,66.227,241.04,343.45,94.753,77.337,32.197,8.7979,26.225,6.8747,18.382,1.6636,33.336,13.764,24.164,1.169,18.389,2.2546,4.8999,2.3625,0.013308,0.81517,0.094417,53.896,43.229,63.818,53.666,23.577,60.972,22.596,39.886,36.848,47.195,50.201,31.25,14.279,14.0,1
0.24917,3673.1,4542.2,9.3209,26.88,42.354,2709.2,75.206,120.71,0.33141,79.684,50.011,2636.2,25.242,49.256,3107.7,23.725,65.129,218.01,339.68,95.499,76.896,32.2,8.6545,26.976,7.1174,18.492,1.7068,32.75,13.852,24.751,1.375,18.824,2.3084,4.7289,2.272,0.02247,0.85308,0.11812,53.084,43.686,63.684,54.299,24.093,59.352,21.557,39.918,38.132,44.812,44.558,49.564,16.419,14.0,1
